,id,title,original_language,popularity,vote_average,vote_count
5225,30689,4 mosche di velluto grigio,it,8.652,6.513,349
5226,747188,Asteroid City,en,40.083,6.513,1473
5227,295964,Burnt,en,17.558,6.515,3215
5228,41154,Men in Black 3,en,39.298,6.5,9911
5229,15739,Annie,en,25.221,6.515,659
5230,10782,Basic,en,18.767,6.515,977
5231,1965,A Perfect Murder,en,19.762,6.515,1288
5232,773655,Death to 2020,en,19.899,6.505,686
5233,517088,Being the Ricardos,en,14.001,6.514,580
5234,43629,Doodlebug,en,5.263,6.514,435
5235,193,Star Trek: Generations,en,17.368,6.5,1248
5236,15070,Undisputed,en,33.812,6.512,677
5237,14249,Revenge,en,15.876,6.513,415
5238,10466,The Money Pit,en,23.507,6.513,1061
5239,708,The Living Daylights,en,24.356,6.509,1650
5240,400,Things to Do in Denver When You're Dead,en,8.968,6.513,353
5241,961484,Last Seen Alive,en,33.541,6.506,845
5242,246655,X-Men: Apocalypse,en,83.201,6.5,12467
5243,12437,Underworld: Rise of the Lycans,en,31.56,6.512,3432
5244,8665,K-19: The Widowmaker,en,18.086,6.512,942
5245,184341,Hands of Stone,en,13.968,6.511,379
5246,24122,The Rebound,en,18.874,6.51,853
5247,9437,Kiss the Girls,en,36.505,6.513,1409
5248,302,Swimming Pool,en,16.828,6.511,650
5249,726208,Voces,es,16.079,6.51,716
5250,477018,Les Traducteurs,fr,10.464,6.51,460
5251,347629,Thank You for Your Service,en,13.444,6.51,335
5252,160139,Night Train to Lisbon,en,8.936,6.51,381
5253,157847,Joe,en,7.28,6.51,876
5254,11348,Fragile,en,13.4,6.51,547
5255,10991,劇場版ポケットモンスター 結晶塔の帝王 ENTEI,ja,23.894,6.51,595
5256,568620,Snake Eyes: G.I. Joe Origins,en,43.965,6.509,1455
5257,8868,Asterix eta Cesarren Ustekabea,fr,14.787,6.509,549
5258,261023,Black Mass,en,20.599,6.508,3197
5259,102382,The Amazing Spider-Man 2,en,86.026,6.508,12682
5260,601470,The Eyes of Tammy Faye,en,14.04,6.505,551
5261,22897,It's Complicated,en,35.145,6.507,1321
5262,13483,Awake,en,18.154,6.505,1302
5263,11543,Kingpin,en,25.041,6.5,808
5264,531438,Holiday in the Wild,en,9.987,6.506,511
5265,227700,Anna,en,14.957,6.506,600
5266,172385,Rio 2,en,38.369,6.5,3319
5267,60175,Les sous-doués,fr,10.06,6.506,430
5268,574982,Аванпост,ru,13.941,6.492,428
5269,475303,A Rainy Day in New York,en,1.403,6.5,2140
5270,376659,Bad Moms,en,18.631,6.505,3957
5271,205022,Chennai Express,hi,10.508,6.505,311
5272,68724,Elysium,en,40.057,6.504,8442
5273,13053,Bolt,en,42.982,6.5,5753
5274,10894,May,en,13.868,6.505,573
5275,594718,Спутник,ru,28.087,6.507,675
5276,273271,Time Lapse,en,19.614,6.504,1156
5277,20943,The Ugly Truth,en,49.763,6.502,3376
5278,74,War of the Worlds,en,47.28,6.504,7974
5279,400650,Mary Poppins Returns,en,24.123,6.503,3186
5280,381890,美人鱼,zh,22.456,6.5,375
5281,359246,Hell House LLC,en,16.745,6.503,386
5282,320367,Return,en,5.677,6.503,751
5283,27582,The Mechanic,en,46.977,6.502,3051
5284,14854,Lone Wolf McQuade,en,13.544,6.5,332
5285,10527,Madagascar: Escape 2 Africa,en,69.552,6.502,6571
5286,417384,Scary Stories to Tell in the Dark,en,26.783,6.502,2506
5287,43947,I Spit on Your Grave,en,43.683,6.501,2133
5288,11808,U.S. Marshals,en,50.922,6.502,1496
5289,753342,Napoleon,en,446.986,6.488,1774
5290,229297,Magic in the Moonlight,en,19.161,6.5,2005
5291,788929,Dýrið,is,14.719,6.499,780
5292,444539,La librería,en,12.793,6.499,410
5293,399360,Alpha,en,34.036,6.497,2455
5294,63492,What's Your Number?,en,15.272,6.498,2249
5295,39100,ドラゴンボールZ この世で一番強いヤツ,ja,38.964,6.499,450
5296,203793,Сталинград,ru,0.708,6.498,327
5297,584,2 Fast 2 Furious,en,6.467,6.5,7051
5298,457232,Lamborghini: The Man Behind the Legend,en,63.287,6.487,488
5299,116711,Epic,en,30.379,6.495,2592
5300,13665,Arthur,en,25.242,6.497,391
5301,11899,The Muppets Take Manhattan,en,13.129,6.5,348
5302,10866,Joy Ride,en,23.785,6.497,1109
5303,628914,Queenpins,en,22.188,6.504,369
5304,492719,GODZILLA 決戦機動増殖都市,ja,27.474,6.495,313
5305,253,Live and Let Die,en,27.961,6.493,1912
5306,532408,The Boogeyman,en,36.486,6.492,736
5307,335051,Se Dio vuole,it,7.181,6.494,584
5308,287689,7 Days in Hell,en,11.607,6.494,353
5309,16296,Killer Klowns from Outer Space,en,19.802,6.494,899
5310,9350,Cliffhanger,en,26.338,6.494,2221
5311,535,Flashdance,en,20.175,6.494,1377
5312,723072,Host,en,35.082,6.495,845
5313,369230,Loro chi?,it,6.226,6.493,409
5314,104859,Mac & Devin Go to High School,en,13.116,6.493,404
5315,12610,Osmosis Jones,en,17.221,6.5,962
5316,12222,Horton,en,32.354,6.493,3115
5317,10622,一個好人,cn,18.566,6.499,616
5318,1710,Copycat,en,15.4,6.5,887
5319,152,Star Trek: The Motion Picture,en,31.17,6.5,1619
5320,274862,Lego Ninjago filma,en,25.237,6.492,974
5321,51991,Les Émotifs anonymes,fr,6.943,6.492,507
5322,37725,It's a Boy Girl Thing,en,17.537,6.492,985
5323,10631,All of Me,en,13.637,6.492,320
5324,146015,The Double,en,12.459,6.491,929
5325,11827,Heavy Metal,en,29.16,6.491,645
5326,529962,The Perfection,en,12.073,6.49,1277
5327,204922,Before I Go to Sleep,en,28.388,6.49,1917
5328,47760,Restless,en,8.965,6.491,386
5329,14684,School Ties,en,11.336,6.5,366
5330,10326,Forever Young,en,21.522,6.5,839
5331,9086,Young Guns II,en,20.483,6.5,502
5332,8346,My Big Fat Greek Wedding,en,26.754,6.49,2023
5333,4233,Scream 2,en,33.893,6.49,3894
5334,575100,10 giorni senza mamma,it,8.035,6.5,466
5335,301804,Before I Wake,en,19.123,6.489,1762
5336,297608,The Taking of Deborah Logan,en,32.364,6.489,1116
5337,73723,The Lorax,en,89.992,6.489,3351
5338,72387,Safe,en,44.709,6.489,2303
5339,39103,ドラゴンボールZ 激突!!100億パワーの戦士たち,ja,44.615,6.489,874
5340,33689,It Takes Two,en,20.069,6.489,837
5341,15373,Role Models,en,27.871,6.49,1789
5342,7442,Sleeping with the Enemy,en,19.793,6.489,1008
5343,1551,Flatliners,en,29.739,6.489,1439
5344,924482,The Ledge,en,47.21,6.49,306
5345,621151,Spell,en,14.154,6.488,365
5346,341174,Fifty Shades Darker,en,57.261,6.488,7391
5347,19277,In Hell,en,17.66,6.495,493
5348,13205,Bambi II,en,21.757,6.488,931
5349,9870,Forgetting Sarah Marshall,en,24.222,6.488,3227
5350,9535,Analyze This,en,16.931,6.488,1764
5351,401469,Widows,en,17.765,6.487,2196
5352,39101,ドラゴンボールZ 地球まるごと超決戦,ja,40.693,6.486,516
5353,18405,The Last House on the Left,en,30.658,6.488,1647
5354,455476,Knights of the Zodiac,en,81.986,6.485,1026
5355,11001,Blue Streak,en,20.358,6.5,1390
5356,10684,Courage Under Fire,en,30.1,6.485,853
5357,10390,For Love of the Game,en,20.415,6.485,393
5358,10330,Freaky Friday,en,51.731,6.486,3604
5359,10249,The Rocketeer,en,22.788,6.485,870
5360,464446,Return,en,6.554,6.484,371
5361,407436,Mowgli: Legend of the Jungle,en,23.768,6.5,2406
5362,379862,Return,en,10.236,6.5,581
5363,375012,زیر سایه,fa,18.502,6.484,626
5364,267192,Genius,en,18.645,6.484,640
5365,603119,The Silencing,en,24.041,6.483,621
5366,467482,Un homme pressé,fr,6.605,6.483,302
5367,121826,Quartet,en,28.007,6.5,345
5368,16690,Return to Never Land,en,27.935,6.483,2253
5369,15261,Bring It On: In It to Win It,en,0.819,6.483,491
5370,540901,Hustlers,en,46.875,6.483,2814
5371,420634,Terrifier,en,61.385,6.482,1870
5372,252838,The Wedding Ringer,en,29.505,6.481,1518
5373,101669,Mother's Day,en,16.517,6.482,391
5374,15602,Grumpier Old Men,en,14.342,6.482,357
5375,9522,Wedding Crashers,en,28.49,6.481,4169
5376,7516,Smokin' Aces,en,18.349,6.483,1539
5377,482,Shaft,en,19.982,6.5,330
5378,96,Beverly Hills Cop II,en,23.572,6.482,2246
5379,763148,Time Is Up,en,12.842,6.481,623
5380,18032,The Secret of Moonacre,en,16.03,6.5,431
5381,13680,The Game Plan,en,26.382,6.481,1926
5382,12242,Mulan II,en,58.085,6.481,2234
5383,654028,The Christmas Chronicles: Part Two,en,23.656,6.48,962
5384,453755,Arctic,en,14.718,6.48,1136
5385,36593,Naked Gun 33⅓: The Final Insult,en,30.73,6.48,1918
5386,30943,The Deep End of the Ocean,en,19.914,6.48,399
5387,16523,Izaki Basatien Lurraldean,en,25.522,6.48,1743
5388,726209,Leave the World Behind,en,106.836,6.475,1933
5389,492282,Come un gatto in tangenziale,it,9.682,6.479,873
5390,333385,Mr. Right,en,16.577,6.479,1275
5391,258099,Just Before I Go,en,10.49,6.479,306
5392,11980,The Prophecy,en,15.65,6.5,466
5393,10347,Dobermann,fr,11.671,6.479,474
5394,9779,The Sisterhood of the Traveling Pants,en,19.285,6.479,1239
5395,664,Twister,en,40.165,6.479,3026
5396,852096,We Have a Ghost,en,23.808,6.467,520
5397,616037,Thor: Love and Thunder,en,106.191,6.477,6972
5398,199575,These Final Hours,en,11.523,6.479,525
5399,12085,Mad Money,en,14.279,6.5,634
5400,398929,Alibi.com,fr,12.997,6.477,1613
5401,391710,A Futile and Stupid Gesture,en,8.914,6.477,310
5402,270343,Les Combattants,fr,9.275,6.481,421
5403,243684,"Men, Women & Children",en,14.585,6.477,844
5404,446791,All the Money in the World,en,10.974,6.476,2169
5405,45243,The Hangover Part II,en,51.95,6.476,10050
5406,41592,StreetDance 3D,en,16.174,6.5,395
5407,8954,Reservation Road,en,15.896,6.5,354
5408,9772,Air Force One,en,23.347,6.473,2769
5409,390054,Sand Castle,en,15.74,6.474,742
5410,75674,Act of Valor,en,17.71,6.469,1059
5411,39874,My Bloody Valentine,en,15.384,6.474,436
5412,12689,"Angus, Thongs and Perfect Snogging",en,15.724,6.474,764
5413,9615,The Fast and the Furious: Tokyo Drift,en,13.021,6.5,6462
5414,708336,Return of the Tooth Fairy,en,14.609,6.473,848
5415,537739,Can You Keep a Secret?,en,16.081,6.473,862
5416,639798,Malasaña 32,es,13.197,6.472,632
5417,334878,"Un peu, beaucoup, aveuglément",fr,10.951,6.5,530
5418,225728,Macbeth,en,11.61,6.472,1395
5419,193893,Let's Be Cops,en,31.317,6.472,2653
5420,157849,A Most Wanted Man,en,14.922,6.472,1284
5421,910571,Fair Play,en,24.984,6.456,401
5422,22972,Green Zone,en,19.931,6.472,2072
5423,10449,When a Man Loves a Woman,en,18.474,6.5,312
5424,9691,Assassins,en,17.505,6.471,1470
5425,8279,Paris,fr,10.125,6.47,315
5426,740985,Borat Subsequent Moviefilm,en,28.473,6.469,2381
5427,11395,The Santa Clause,en,34.076,6.469,1943
5428,10660,It Could Happen to You,en,26.683,6.469,674
5429,458897,Charlie's Angels,en,33.785,6.466,2826
5430,38363,Fair Game,en,11.54,6.468,728
5431,18898,Looking for Eric,en,6.821,6.468,315
5432,622,The Ninth Gate,en,23.791,6.468,2830
5433,397,French Kiss,en,15.033,6.468,679
5434,605116,Project Power,en,30.929,6.467,2711
5435,429733,Mayhem,en,15.107,6.467,613
5436,400157,Wonder Park,en,25.666,6.467,663
5437,331583,The Whole Truth,en,18.089,6.5,1071
5438,10279,Summer of Sam,en,16.07,6.467,426
5439,9716,Everyone Says I Love You,en,16.297,6.467,611
5440,9032,Big Daddy,en,24.527,6.467,3091
5441,184314,Jeune & Jolie,fr,36.398,6.466,1172
5442,20526,TRON: Legacy,en,51.854,6.466,6835
5443,14462,The Manchurian Candidate,en,16.52,6.466,1439
5444,11559,Tideland,en,10.832,6.466,522
5445,1907,The Beach,en,15.475,6.466,4164
5446,829560,Kolejne 365 dni,pl,108.436,6.465,937
5447,266285,The Salvation,da,17.581,6.464,795
5448,11229,Freeway,en,13.538,6.467,344
5449,10859,Stakeout,en,13.814,6.465,373
5450,810873,Single All the Way,en,12.628,6.464,352
5451,610253,Halloween Kills,en,29.835,6.464,2505
5452,50620,The Twilight Saga: Breaking Dawn - Part 2,en,99.868,6.464,8557
5453,41446,Scream 4,en,32.042,6.5,3478
5454,9843,Big Nothing,en,10.44,6.464,399
5455,8288,A Midsummer Night's Sex Comedy,en,9.185,6.464,376
5456,489245,The Kill Team,en,15.833,6.463,365
5457,429417,Ghost Stories,en,15.671,6.463,1119
5458,636,THX 1138,en,14.675,6.5,882
5459,625568,Unhinged,en,18.628,6.5,2112
5460,306947,The Invitation,en,15.87,6.462,2453
5461,280996,Mr. Holmes,en,15.137,6.463,1778
5462,59961,Safe House,en,22.494,6.462,3389
5463,10806,In & Out,en,14.709,6.5,648
5464,14254,The Uninvited,en,15.782,6.461,1408
5465,14052,Revenge of the Nerds,en,15.01,6.461,688
5466,10760,Sydney White,en,19.398,6.464,998
5467,10295,Miami Supercops,it,26.03,6.461,394
5468,9404,警察故事4之簡單任務,cn,21.375,6.461,449
5469,3537,Fame,en,18.301,6.461,422
5470,617708,La Llorona,es,17.542,6.46,311
5471,566454,Le Mystère Henri Pick,fr,8.66,6.46,429
5472,474051,Calibre,en,7.929,6.46,607
5473,59678,Attack the Block,en,14.969,6.46,1947
5474,57825,Bride & Prejudice,en,10.664,6.46,352
5475,34016,She's Out of My League,en,23.882,6.46,1998
5476,13027,Eagle Eye,en,28.673,6.46,2705
5477,8012,Get Shorty,en,30.647,6.458,960
5478,543540,The Perfect Date,en,25.361,6.46,3172
5479,119569,Marvel One-Shot: Item 47,en,8.672,6.459,494
5480,115290,Blue Lagoon: The Awakening,en,38.421,6.459,1355
5481,11846,Father of the Bride,en,17.348,6.459,1278
5482,10576,Psycho II,en,20.207,6.459,592
5483,10021,The Secret of My Success,en,19.38,6.459,582
5484,3536,U-571,en,21.6,6.459,1142
5485,638974,Murder Mystery 2,en,48.497,6.455,1522
5486,464052,Wonder Woman 1984,en,71.152,6.457,8073
5487,12600,劇場版ポケットモンスター セレビィ 時を超えた遭遇,ja,20.948,6.458,392
5488,10961,Behind the Mask: The Rise of Leslie Vernon,en,14.689,6.458,413
5489,10159,The Rundown,en,27.689,6.458,1874
5490,2107,L.A. Story,en,12.231,6.458,306
5491,433502,The Aftermath,en,15.743,6.457,621
5492,427641,rampage ostiake,en,88.735,6.456,6734
5493,54318,The Water Horse,en,19.276,6.457,983
5494,21629,Stir Crazy,en,21.871,6.457,410
5495,17710,Hey Arnold! The Movie,en,14.672,6.5,334
5496,11326,Tommy,en,13.512,6.457,300
5497,833326,Rien à foutre,fr,13.79,6.44,366
5498,324852,Despicable Me 3,en,73.511,6.456,6749
5499,253450,刺客聶隱娘,zh,15.881,6.456,478
5500,210947,Afflicted,en,13.952,6.456,524
5501,2133,The Perfect Storm,en,24.55,6.456,2157
5502,768520,A California Christmas,en,8.06,6.455,314
5503,339397,Café Society,en,37.181,6.455,2599
5504,117251,White House Down,en,43.203,6.456,4527
5505,16617,Mindhunters,en,25.092,6.455,1098
5506,4141,Shoot 'Em Up,en,19.776,6.455,1772
5507,1281,Bean,en,22.343,6.5,2282
5508,723419,Mr. Harrigan's Phone,en,22.027,6.451,742
5509,467938,Revenge,fr,25.952,6.451,1623
5510,334298,捉妖记,zh,15.567,6.454,317
5511,20048,Confessions of a Shopaholic,en,26.716,6.455,2523
5512,12182,Nick and Norah's Infinite Playlist,en,14.169,6.454,1135
5513,10569,Small Time Crooks,en,14.314,6.454,635
5514,729720,Le Dernier Mercenaire,fr,22.365,6.453,589
5515,441183,Light of My Life,en,15.44,6.442,491
5516,200713,9 mois ferme,fr,7.788,6.453,537
5517,20857,Hardball,en,36.424,6.5,462
5518,15567,Stitch! The Movie,en,22.314,6.5,665
5519,999644,You Are So Not Invited to My Bat Mitzvah,en,34.273,6.433,356
5520,374617,Imperium,en,18.79,6.452,1291
5521,290859,Terminator: Dark Fate,en,72.167,6.453,4808
5522,33365,Notte prima degli esami,it,6.044,6.451,1024
5523,14442,Ella Enchanted,en,29.942,6.452,1757
5524,6947,The Village,en,27.38,6.452,3915
5525,396940,Super Dark Times,en,9.013,6.451,576
5526,376866,Jackie,en,12.951,6.451,2230
5527,79218,Ice Age: A Mammoth Christmas,en,22.966,6.5,612
5528,38542,The Disappearance of Alice Creed,en,9.172,6.451,516
5529,8922,Jeepers Creepers,en,50.461,6.451,2824
5530,2617,The Great Outdoors,en,12.884,6.5,497
5531,70006,Never Back Down 2: The Beatdown,en,24.229,6.45,608
5532,27586,The Runaways,en,12.392,6.45,752
5533,3981,What Women Want,en,31.591,6.45,3728
5534,464889,Sniper: Ultimate Kill,en,37.696,6.449,311
5535,23963,Pontypool,en,12.658,6.449,577
5536,9315,Flightplan,en,26.433,6.449,2461
5537,2069,The Whole Nine Yards,en,19.514,6.449,1764
5538,582883,Le Daim,fr,10.736,6.448,658
5539,460793,Olaf's Frozen Adventure,en,38.086,6.448,1385
5540,457335,Guns Akimbo,en,17.304,6.448,2145
5541,396398,The Meyerowitz Stories (New and Selected),en,14.244,6.448,1128
5542,324670,Spectral,en,30.65,6.449,1615
5543,309304,Grandma,en,16.428,6.4,346
5544,484718,Coming 2 America,en,37.978,6.445,2086
5545,295693,The Boss Baby,en,17.878,6.447,6823
5546,82654,Warm Bodies,en,26.538,6.447,5862
5547,15301,Twilight Zone: The Movie,en,21.91,6.449,670
5548,10766,Damien: Omen II,en,20.993,6.447,638
5549,9839,Beyond Borders,en,14.376,6.447,386
5550,682,The Man with the Golden Gun,en,29.601,6.445,1909
5551,452,Idioterne,da,12.826,6.4,530
5552,669671,Night Teeth,en,18.11,6.438,731
5553,159121,Paulette,fr,13.831,6.446,379
5554,157827,Louder Than Bombs,en,10.452,6.446,303
5555,72197,The Pirates! In an Adventure with Scientists!,en,21.243,6.446,1026
5556,27346,Maniac,en,9.464,6.446,406
5557,8208,The Man Who Knew Too Much,en,15.159,6.4,360
5558,5174,Rush Hour 3,en,56.089,6.446,3034
5559,308504,Last Knights,en,18.72,6.4,1018
5560,292431,Love,fr,18.379,6.445,2353
5561,240832,Lucy,en,50.432,6.445,15474
5562,11359,The Indian in the Cupboard,en,22.023,6.445,590
5563,624860,The Matrix Resurrections,en,65.551,6.443,5322
5564,9681,Casanova,en,13.123,6.444,843
5565,9422,A Civil Action,en,15.467,6.4,404
5566,374052,The Love Witch,en,18.354,6.443,483
5567,329263,Fack ju Göhte 2,de,7.83,6.443,902
5568,303858,Money Monster,en,13.006,6.443,2822
5569,84355,Your Sister's Sister,en,8.981,6.4,316
5570,20726,Little Giants,en,18.177,6.443,401
5571,11047,Asterix Galiarra,fr,28.89,6.443,681
5572,1085218,Underverden 2,da,44.777,6.4,398
5573,520900,The Personal History of David Copperfield,en,17.218,6.442,439
5574,84306,Liberal Arts,en,13.095,6.442,505
5575,18585,The Ramen Girl,en,9.475,6.442,318
5576,716258,Black Box,en,10.729,6.441,497
5577,505026,Death on the Nile,en,30.052,6.4,3381
5578,9618,Tango & Cash,en,32.401,6.441,1782
5579,9593,Last Action Hero,en,24.988,6.4,2540
5580,9403,Private Parts,en,12.233,6.441,322
5581,630240,Titane,fr,57.357,6.44,1285
5582,266082,Bande de filles,fr,9.397,6.44,358
5583,39102,ドラゴンボールゼット 超スーパーサイヤ人じんだ孫そん悟ご空くう,ja,31.039,6.44,483
5584,10761,Made of Honor,en,28.972,6.442,1587
5585,2207,16 Blocks,en,18.888,6.44,1843
5586,585378,After Yang,en,18.021,6.449,354
5587,58235,Bruna Surfistinha,pt,16.432,6.438,453
5588,4421,G.I. Jane,en,22.797,6.439,1565
5589,575088,Яга. Кошмар тёмного леса,ru,56.526,6.438,307
5590,26285,Fantozzi subisce ancora,it,7.902,6.438,442
5591,9928,Robotak,en,58.692,6.437,4336
5592,8952,I Love You Phillip Morris,en,14.289,6.438,1561
5593,553608,Cinderela Pop,pt,8.69,6.433,319
5594,123553,The Mortal Instruments: City of Bones,en,35.855,6.437,4345
5595,6081,Revenge of the Pink Panther,en,13.844,6.437,387
5596,411741,Ingrid Goes West,en,11.417,6.436,910
5597,13465,The Adventures of Ichabod and Mr. Toad,en,17.863,6.4,550
5598,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,en,57.437,6.436,5348
5599,653598,Spree,en,15.527,6.4,397
5600,523172,Late Night,en,17.014,6.435,754
5601,346685,The Girl on the Train,en,32.181,6.4,5518
5602,157547,Oculus,en,18.708,6.435,2803
5603,395992,Life,en,45.701,6.434,7000
5604,84184,Celeste & Jesse Forever,en,9.608,6.4,441
5605,10288,Fido,en,12.76,6.434,423
5606,2294,Jay and Silent Bob Strike Back,en,14.882,6.434,1455
5607,1988,A Mighty Heart,en,9.808,6.434,303
5608,1406,City Slickers,en,15.521,6.4,712
5609,109451,Hanburgesa Zaparrada 2,en,48.327,6.433,2994
5610,49527,Man on a Ledge,en,24.481,6.432,2488
5611,11894,Curly Sue,en,16.902,6.433,504
5612,10957,The Black Cauldron,en,22.093,6.433,1193
5613,10540,Outland,en,24.303,6.4,561
5614,14881,Joe Kidd,en,11.638,6.4,323
5615,5718,King of California,en,11.81,6.432,322
5616,5683,Pee-wee's Big Adventure,en,22.057,6.4,718
5617,333484,The Magnificent Seven,en,62.914,6.43,5678
5618,28032,Thumbelina,en,20.073,6.431,472
5619,10529,Outlander,en,42.822,6.431,1182
5620,8224,8MM,en,22.566,6.431,1870
5621,7300,One Fine Day,en,11.682,6.431,613
5622,836466,Return,en,4.317,6.43,911
5623,582913,The Room,en,18.912,6.43,871
5624,523607,Maestro,en,41.401,6.439,505
5625,200,Star Trek: Insurrection,en,22.629,6.429,1135
5626,403605,Headshot,id,12.777,6.429,413
5627,11596,New Nightmare,en,30.564,6.429,1293
5628,738646,Operation Christmas Drop,en,16.1,6.428,521
5629,13193,Saved!,en,11.994,6.428,439
5630,991,The Man Who Fell to Earth,en,16.905,6.417,486
5631,449756,The Postcard Killings,en,16.458,6.427,520
5632,435707,Pieles,es,13.426,6.427,493
5633,171,La Boum 2,fr,10.544,6.427,603
5634,544431,The Clovehitch Killer,en,10.676,6.426,634
5635,531454,Eurovision Song Contest: The Story of Fire Saga,en,10.099,6.426,1332
5636,184098,Think Like a Man Too,en,16.251,6.426,530
5637,571384,Come Play,en,14.824,6.425,623
5638,5125,Rendition,en,11.897,6.425,628
5639,450001,葉問外傳：張天志,cn,24.645,6.424,494
5640,397722,Thoroughbreds,en,18.247,6.423,1081
5641,14055,Starter for 10,en,13.948,6.423,376
5642,13249,Seraphim Falls,en,12.254,6.423,523
5643,9975,Curious George,en,17.692,6.423,478
5644,9679,Gone in Sixty Seconds,en,32.107,6.422,4174
